Caller,Callee,CallTime,Duration,IMEI,IMSI,CellTowerID,FraudType
+917243302147,+919344801389,2023-09-28 21:20:17,454,630276345222224,437022553383257,TWR-1491,None
+918451893261,+918809923704,2023-04-12 07:35:17,821,166871630347189,428742519384929,TWR-9963,SIM Swap
+918415660595,+919849006951,2023-12-21 07:26:03,3597,365278922736342,410262796673233,TWR-1579,Vishing
+917303925164,+918787737944,2023-08-21 07:08:23,3028,639050828772484,418223316888599,TWR-5432,SIM Swap
+917179276130,+917446939534,2023-01-14 19:49:00,2034,353602819103347,449296132832215,TWR-8069,Vishing
+918303171900,+917978200864,2023-01-09 07:51:56,226,971010890882999,475179950111322,TWR-7215,SIM Swap
+919936018437,+917077716838,2023-08-03 13:38:08,1974,535862095074051,453093379322928,TWR-3051,Vishing
+918833236259,+919360277484,2023-02-23 12:06:48,473,232849514425776,486646228478060,TWR-7024,Vishing
+917831701660,+918473713393,2023-06-19 12:42:22,237,361246703679763,482837429335456,TWR-1164,None
+918774102729,+919303036955,2023-08-09 14:35:48,187,381387874030229,408005014256903,TWR-2255,None
+917544240624,+918883583189,2023-03-12 03:15:11,1157,453673564729935,484779861266068,TWR-5001,Vishing
+917557127028,+919603282086,2023-06-04 11:56:18,1960,237785375152384,410808957750552,TWR-2251,Vishing
+919334942645,+917884166091,2023-07-12 05:04:29,2888,599381088599925,442604843495644,TWR-7011,SIM Swap
+918257065672,+919807379048,2023-04-05 20:09:46,2157,401218481716441,498201501744508,TWR-9870,SIM Swap
+917448300851,+917231917635,2023-05-15 14:52:35,1682,647422022597950,411039267613204,TWR-4335,None
+919237656262,+917990144263,2023-04-29 10:14:21,3038,337303613040744,452407718144646,TWR-3325,None
+918009769334,+919999355782,2023-06-20 23:40:58,2662,610893937006079,416080155885904,TWR-1348,Vishing
+917144981696,+918160923550,2023-04-18 22:50:35,2409,438234619553484,408401318926930,TWR-5572,SIM Swap
+918648993670,+919127544262,2023-01-08 07:40:49,3533,533093260430488,406251084465937,TWR-4677,None
+918629196971,+917792107058,2023-09-14 06:57:11,1765,158839044023367,442948214399672,TWR-1512,SIM Swap
+918493809110,+917111635207,2023-12-20 10:19:05,2493,765362389104871,447983492077392,TWR-8111,Vishing
+917245322487,+917469054258,2023-08-03 21:04:31,1589,912109392072510,495416703420355,TWR-5709,SIM Swap
+918990728231,+918820357559,2023-08-11 09:02:33,2945,965829193010961,436603940010281,TWR-3663,Vishing
+919007177670,+918023176784,2023-02-21 05:08:33,62,196302935219123,435175777026450,TWR-9893,Vishing
+918449690416,+919452781247,2023-06-03 05:56:59,158,408802202403135,437823035476212,TWR-5104,SIM Swap
+919611336587,+917052996109,2023-02-18 06:37:11,1257,843968086514365,462458182291557,TWR-8581,None
+918889395973,+917038099365,2023-07-01 03:31:52,151,503889988060566,489753994061791,TWR-4569,Vishing
+917251619947,+919489235583,2023-01-31 21:25:50,1132,787168555364788,444197581926411,TWR-2049,Vishing
+917772251935,+918108131444,2023-10-25 11:25:17,3222,392217875948874,469655217203636,TWR-3084,None
+919707281860,+917749451693,2023-02-27 01:13:25,3568,838565230292221,432745043607789,TWR-2875,SIM Swap
+917165363881,+917791371313,2023-09-23 19:27:21,2075,595746001294719,444661560555469,TWR-1687,SIM Swap
+917979048220,+917261189271,2023-10-05 12:05:04,1061,389858646710863,495472897249822,TWR-6789,SIM Swap
+917192127040,+919579466477,2023-04-02 03:31:59,1432,187231254635356,462459591700288,TWR-2854,SIM Swap
+917332646182,+918017815838,2023-03-21 05:48:30,1334,518113221001154,458543329187048,TWR-2169,SIM Swap
+918831697593,+918215838266,2023-02-25 13:35:50,101,783382238882082,450705474069863,TWR-6488,Vishing
+919800225103,+918609391287,2023-07-02 19:06:08,1204,135079669016925,451832353866450,TWR-1730,Vishing
+917644516752,+919539302505,2023-01-10 22:00:22,435,338107012754566,444065539970184,TWR-9368,SIM Swap
+919182626233,+919497465495,2023-10-04 20:09:09,1409,341922364925355,404589527690496,TWR-3458,Vishing
+919788344656,+917336918567,2023-01-31 00:35:41,919,666886571849198,480848454986666,TWR-9982,SIM Swap
+918795640441,+919314847294,2023-10-12 16:28:50,496,998698403580703,485440005315962,TWR-8738,SIM Swap
+919252487296,+919234826102,2023-06-21 06:34:48,1298,319577064171692,480959429193375,TWR-5801,None
+918411689188,+918043992060,2023-11-07 07:16:30,3144,507536465070369,464150623201059,TWR-6157,SIM Swap
+917495711899,+919976726439,2023-04-04 14:42:57,1822,561536671206099,411215713877617,TWR-6766,SIM Swap
+919171722069,+917328323466,2023-12-22 05:01:15,1483,645111465304386,432421012544236,TWR-8355,Vishing
+917986825871,+919445306350,2023-11-18 11:51:06,3386,241055259005338,475664119810358,TWR-5013,Vishing
+919895259482,+919511505035,2023-09-16 14:39:45,565,393048219404908,440376110757682,TWR-6596,Vishing
+917506651617,+917350065428,2023-06-08 15:31:19,1724,748532109128436,489036794619925,TWR-4245,None
+918950212154,+917066624635,2023-03-06 18:25:04,494,396534930033703,478051433541421,TWR-8698,SIM Swap
+917433771828,+917542875064,2023-12-04 15:56:36,139,585738612769073,497113608314698,TWR-3735,None
+917568558136,+919211466156,2023-12-03 15:54:25,2168,536978213118091,459441936178156,TWR-6805,None
+918727940531,+919993285955,2023-08-05 07:03:51,988,430328992681252,447399770307074,TWR-6515,SIM Swap
+919614593308,+919648403946,2023-02-11 20:30:21,2958,183034797028011,488783025079196,TWR-8368,SIM Swap
+918871274931,+918242495973,2023-10-22 05:54:13,1954,251555222972089,425820198530534,TWR-9345,None
+917653936235,+917033430918,2023-08-19 12:19:03,2429,858750511107695,463830298158058,TWR-7215,Vishing
+918883717021,+917759016330,2023-07-17 13:07:18,2959,414462851332081,432685117298897,TWR-5871,Vishing
+918465087284,+917207395136,2023-08-08 02:05:06,2120,691317771325232,471526580723463,TWR-7990,Vishing
+918386415773,+918649558416,2023-05-04 17:21:53,3101,147210895542177,460590008511328,TWR-9505,Vishing
+919470198134,+919643455713,2023-05-03 02:06:59,407,420646570288226,416682364192211,TWR-5716,Vishing
+919090084527,+918885133086,2023-03-28 20:24:50,693,392091782360791,485310887320762,TWR-2738,None
+919862310586,+918196701188,2023-02-24 18:14:39,393,721680224611214,471596412432626,TWR-3766,None
+919570072074,+917170703643,2023-12-12 21:24:28,2211,999583210478464,400937140958954,TWR-9001,None
+918587164623,+917872483680,2023-04-20 10:54:57,2339,924257595524493,473308412315568,TWR-3067,Vishing
+918266764420,+917470792319,2023-10-06 03:56:32,2893,600355615190331,460837734490032,TWR-9081,Vishing
+917373077289,+917587628970,2023-04-19 03:22:18,2996,231123928691121,449782830376937,TWR-2295,SIM Swap
+917955380139,+917319332235,2023-05-08 00:56:22,641,477555572929038,463820104926221,TWR-9402,SIM Swap
+917318207697,+919954669390,2023-05-03 06:14:28,157,213084055279116,499234928896854,TWR-9540,Vishing
+917817756094,+919397323135,2023-09-14 18:10:55,3430,804906686671023,488281482946522,TWR-1130,None
+917587872229,+919518325608,2023-05-27 02:31:21,3572,347935332980437,427537927340708,TWR-5346,Vishing
+917650400253,+919080942432,2023-11-13 01:48:27,766,659263727133200,418546882540481,TWR-4253,SIM Swap
+917381013882,+919217518354,2023-11-29 21:16:49,2962,341157042581771,461121693323453,TWR-2102,Vishing
+919395462859,+919625157854,2023-03-22 23:47:55,2908,143697762267729,496823243734437,TWR-5310,SIM Swap
+918633334081,+919710237693,2023-08-15 18:19:57,961,492605699490844,474657201304237,TWR-3950,Vishing
+917995974300,+918254628314,2023-09-17 09:59:08,1986,997057564864493,455197330668389,TWR-6851,SIM Swap
+919065703415,+918268807306,2023-02-07 11:45:17,896,960117688197503,459052739173789,TWR-8326,Vishing
+918062558845,+919845064468,2023-06-15 00:01:53,474,623243737519166,444882220619839,TWR-2860,Vishing
+919993457270,+918709780553,2023-10-01 17:23:14,524,776730033047590,496715843110378,TWR-4847,None
+918249535867,+918150724227,2023-07-17 02:07:31,881,560501165762738,479130738609507,TWR-6295,Vishing
+919899055879,+918364160473,2023-06-09 16:55:58,1603,597592615870497,456106984004671,TWR-5271,None
+918152413759,+919085229775,2023-10-10 19:11:36,896,816371939810110,406424491643850,TWR-6054,Vishing
+918760127183,+917950519416,2023-08-11 08:08:23,3586,703495159958558,415524697392834,TWR-6401,None
+919598288578,+919318282966,2023-01-08 17:40:01,2958,201616259856679,499182736735708,TWR-6460,Vishing
+919374662487,+917272579142,2023-09-12 08:24:17,201,336959868268107,475361051373619,TWR-4251,None
+919300808886,+918698772472,2023-11-30 21:11:51,2940,426719147190769,422715228555828,TWR-7125,Vishing
+918775519219,+917926059797,2023-08-03 17:52:42,3003,140613269338158,402821129863574,TWR-9627,None
+919153923191,+918709128139,2023-11-04 07:51:20,1986,276703726105441,442426902811002,TWR-1397,None
+919712510228,+919955238301,2023-04-07 01:05:04,138,944327316083395,453179357576400,TWR-7565,None
+918159635419,+917364714170,2023-01-30 17:17:02,302,913026591083398,458461946525666,TWR-1330,None
+919326574979,+919597904844,2023-12-23 21:27:49,621,928516781680364,427343441670698,TWR-6114,Vishing
+918826016991,+919200550682,2023-10-16 17:46:01,95,408551748286094,428520553830147,TWR-2633,Vishing
+919817716350,+919474765235,2023-07-03 01:46:11,1542,583610273422802,431276351549415,TWR-7657,SIM Swap
+918196397061,+919075970397,2023-04-21 11:00:51,2878,670373947002135,453816990828186,TWR-1282,Vishing
+918690693165,+918600896084,2023-10-24 04:52:58,2238,221941485593039,431535592373621,TWR-1407,Vishing
+917996928695,+918920216694,2023-05-24 14:59:14,1952,222666684698649,443716938023409,TWR-6446,None
+919705459281,+917359207645,2023-02-07 01:05:24,2297,333827336476599,483513447827634,TWR-5095,None
+917607010161,+918731709641,2023-08-28 10:05:20,3432,689301611512233,408294580126793,TWR-9084,Vishing
+918768919156,+918337688858,2023-10-15 14:03:50,1383,269577482172482,445239047336788,TWR-7660,None
+918151673561,+919965233999,2023-03-23 06:06:38,3092,994747182502292,476783229416596,TWR-9188,Vishing
+919800355735,+918012492742,2023-05-05 23:44:49,1889,643806033781367,478080419938796,TWR-2334,None
+918828376268,+917332879062,2023-05-26 21:38:52,521,115340579017668,473174054006575,TWR-2990,None
+917847687424,+918879483078,2023-12-04 18:38:59,465,657527231575232,488124872225111,TWR-9594,Vishing
+917600717275,+919349712393,2023-06-12 09:24:56,1635,434109840688198,461285393362960,TWR-5820,SIM Swap
+919906332061,+918164398405,2023-07-22 21:52:03,1320,734793467527970,423354529865067,TWR-3318,Vishing
+919247346962,+919942155164,2023-03-21 09:43:20,3288,517993580859924,485076942918367,TWR-5116,Vishing
+918988055189,+917904593670,2023-12-30 14:02:23,1352,940782484674207,423111800297423,TWR-9591,SIM Swap
+919035257974,+917042181691,2023-05-04 09:04:01,1705,269278315806116,409438063903246,TWR-1091,Vishing
+917806055547,+917855847996,2023-09-27 12:58:11,384,616330392962429,413328705304544,TWR-2001,SIM Swap
+919013025835,+919553162493,2023-03-02 18:14:52,273,816457884730943,448546986136033,TWR-1231,None
+918179314760,+918220576343,2023-11-15 17:59:08,3555,758050949656877,443030114790263,TWR-7017,SIM Swap
+918732024395,+918094140264,2023-08-06 21:56:44,2216,842383557794544,410901497106588,TWR-3497,None
+917929609034,+918202528733,2023-03-11 06:06:42,1076,215206328680865,482658888949397,TWR-7274,Vishing
+919472422439,+919543350686,2023-08-23 20:54:48,1135,852661304100967,466627437807568,TWR-4429,None
+917011470941,+917995706718,2023-03-26 01:23:57,374,264933680210869,423193439010373,TWR-8790,None
+918388725602,+917334094448,2023-12-14 22:53:25,213,676127501388283,461881060878780,TWR-7969,SIM Swap
+919025889163,+918404838112,2023-04-28 12:02:52,2049,232064918624459,478830863862474,TWR-7442,Vishing
+918655838125,+919037867518,2023-05-18 20:45:42,1276,687705451920012,474686547694178,TWR-2281,SIM Swap
+917918690755,+917713464098,2023-09-04 03:09:48,3414,900905219391912,478883247303773,TWR-8235,Vishing
+919985430719,+918076056987,2023-09-24 04:05:20,492,834192169599015,425054039661395,TWR-1414,Vishing
+919001780667,+919877796004,2023-05-15 08:52:30,2983,340696083635987,478785234994516,TWR-4129,Vishing
+918607201922,+917768823182,2023-12-29 09:59:02,3062,112017298902379,462217737359439,TWR-6914,SIM Swap
+917837040208,+917024114252,2023-08-16 15:40:19,1271,205953958913678,451917182597008,TWR-5157,SIM Swap
+917055810970,+919606076280,2023-04-17 00:48:13,137,409566842607161,467377907941440,TWR-7525,None
+919987145791,+918086789730,2023-04-17 11:29:07,2561,811837604128493,469004896557356,TWR-3847,Vishing
+919781199584,+919343279772,2023-11-10 13:47:58,425,516057940971069,486260247026700,TWR-3509,SIM Swap
+917759812661,+917565424740,2023-02-02 03:58:53,1718,163102172446894,489715181172880,TWR-2021,Vishing
+917418653917,+919336820774,2023-04-18 18:17:02,3492,837579862716336,446815215142641,TWR-6185,SIM Swap
+917726766628,+919520490780,2023-10-08 10:47:27,1500,115953726202696,493522657513822,TWR-7605,Vishing
+919867846113,+919876086952,2023-01-24 21:04:00,266,664666915101264,411816600223896,TWR-3827,Vishing
+917191162242,+918183372818,2023-08-25 07:54:05,813,669103304604905,424341337388314,TWR-1052,Vishing
+918175803740,+919407584239,2023-05-17 04:37:08,482,624953844280879,412119093294184,TWR-8585,None
+917499340130,+917388959643,2023-03-12 21:01:56,2988,309032134490017,483194880181178,TWR-1329,None
+917044833889,+917934266427,2023-09-05 18:05:02,1534,191506255425613,434724566794359,TWR-6042,SIM Swap
+919758732190,+917820708352,2023-10-18 06:21:05,3095,249446557224657,407504641397905,TWR-7214,SIM Swap
+918232984424,+917764521507,2023-04-19 08:07:38,575,455269236651367,431801715902054,TWR-4084,Vishing
+917855663345,+917760690592,2023-04-25 12:58:07,1062,594946437245947,413006297185026,TWR-9026,Vishing
+919485481104,+918561706793,2023-05-16 11:36:12,3163,688894312510433,496691014005321,TWR-3793,None
+919513513584,+918656485964,2023-03-02 11:16:06,2203,337183421583484,498827170661626,TWR-8108,Vishing
+919774583157,+919929243938,2023-11-06 05:47:14,1182,485259457429091,477633697530476,TWR-5406,None
+919204488399,+917905044043,2023-04-11 06:43:39,893,393687577438705,472765831130767,TWR-4054,Vishing
+917600502063,+919006810036,2023-08-16 21:33:57,1322,734746225683485,492648362653789,TWR-1554,Vishing
+917449309275,+919703562011,2023-05-20 09:02:33,3560,108894452171602,459305590251374,TWR-8790,Vishing
+918445994529,+919782629027,2023-12-17 16:22:56,410,444835871879027,465700813714135,TWR-9958,None
+917093415393,+918885528054,2023-11-11 06:29:22,2525,768307461611441,497743044506756,TWR-8126,SIM Swap
+918715124233,+919033976567,2023-11-20 22:20:31,997,914442848238955,484573803970807,TWR-6535,Vishing
+919914375142,+918722939481,2023-04-27 13:49:04,164,363804954832420,415180591803947,TWR-7897,Vishing
+918156896591,+919480292044,2023-06-05 15:15:42,2429,284675126436953,423418361598722,TWR-5924,SIM Swap
+919996304511,+919250929906,2023-03-19 01:48:04,2326,257117427826532,493364556957298,TWR-6458,None
+917388259244,+918328319741,2023-11-04 22:01:22,3136,616462713908104,423267538623141,TWR-8546,None
+919828702405,+917633469081,2023-03-19 19:55:27,704,446244377532111,425976307415370,TWR-4869,None
+918874963179,+917387263862,2023-10-09 05:25:18,1002,870917226878334,452672515164080,TWR-1081,Vishing
+917684316300,+918480526205,2023-02-08 19:15:39,1928,873251093600531,498343558596736,TWR-4481,Vishing
+919870914420,+918616160028,2023-11-19 20:42:56,1898,373304687155778,454546496223849,TWR-3105,Vishing
+917573490961,+918717486813,2023-10-28 07:18:34,1339,418849344125237,494965247890406,TWR-7956,SIM Swap
+918691574416,+919294007227,2023-01-28 19:53:23,1420,854215534319366,403786384880979,TWR-4632,SIM Swap
+917765191490,+918009994143,2023-05-24 08:33:53,1483,664587795609793,400226874080305,TWR-7523,None
+919772733269,+917988158051,2023-02-23 14:59:52,2047,149818132993673,442491018695328,TWR-8133,None
+918458513571,+918649553190,2023-09-12 00:08:26,736,269726051052236,443779825559738,TWR-7337,SIM Swap
+919064384875,+917149579377,2023-04-12 08:52:40,1727,284130313970567,496028589129267,TWR-9476,None
+918996827780,+917354938120,2023-05-15 11:37:39,2810,214171967458814,401721452594606,TWR-3635,Vishing
+917552931981,+919468241289,2023-07-16 21:18:24,1572,611937279509685,468414583830905,TWR-7581,Vishing
+917234124219,+918301179742,2023-06-15 01:06:42,1059,813955600759024,484950656185204,TWR-8377,SIM Swap
+918601272518,+919033870092,2023-10-04 12:32:23,1372,702385673841591,451350507745116,TWR-2829,None
+918821345843,+919283684038,2023-10-23 00:05:08,1570,859667488516842,421161647503923,TWR-1113,Vishing
+919534687927,+918107399563,2023-03-18 17:53:13,2109,791888362747427,461205238132429,TWR-1795,Vishing
+918209952243,+917171130607,2023-02-17 04:56:29,3554,618194202137636,407045323065651,TWR-7050,Vishing
+918828378479,+918449387152,2023-09-20 03:25:16,1213,711079458002367,425152476253188,TWR-5804,Vishing
+918791260069,+917075243493,2023-06-23 12:11:58,1329,816053931162078,483846504518111,TWR-2829,Vishing
+917157248835,+919281780988,2023-10-14 20:59:58,1622,297294685552677,475291137677387,TWR-2549,None
+917621242610,+919718370803,2023-07-11 15:17:24,1765,409280134206623,496965148902120,TWR-4999,SIM Swap
+919248667688,+919444129660,2023-06-28 00:46:48,166,467705363832702,405387490132933,TWR-3404,SIM Swap
+919739392341,+917434318782,2023-05-29 07:41:13,2099,916730896252544,447537036324657,TWR-5947,Vishing
+918721163424,+917096136312,2023-03-13 10:21:18,3058,912441411875379,411157822203285,TWR-8101,None
+917823103157,+919451975887,2023-04-12 08:28:12,1241,678758076972894,434307312809496,TWR-1800,Vishing
+919462459440,+919031169058,2023-03-25 13:53:44,3115,591958161866993,438960445975297,TWR-9217,SIM Swap
+917196461174,+919596834164,2023-06-04 19:52:46,742,420785430285907,400709840752969,TWR-7671,None
+917080397265,+918779511642,2023-09-13 05:40:01,531,400674660646200,484312194190414,TWR-6212,None
+917950578005,+917965615040,2023-01-08 00:27:06,2904,348886159052928,486041353526629,TWR-5715,SIM Swap
+919616992957,+918978451553,2023-08-17 07:45:25,1723,770172243326479,476202721744795,TWR-7374,Vishing
+919395119111,+917053975819,2023-05-14 04:31:56,1395,489971518430314,462542551960422,TWR-3486,Vishing
+919143079797,+917904680724,2023-07-26 16:50:23,2857,857714565595063,435984911306218,TWR-7601,None
+919837678429,+919453771889,2023-01-31 12:41:04,2586,731997937338832,448597490302961,TWR-2361,None
+919274579252,+918585665242,2023-04-29 01:47:25,1195,455038106497744,494929306350411,TWR-8657,None
+917669587535,+919683764859,2023-08-16 04:00:25,682,495895586674449,460733263759975,TWR-7805,None
+918219288312,+919389889404,2023-10-16 23:04:02,2010,364273588367136,418535092825347,TWR-7200,SIM Swap
+917530402737,+917416525159,2023-06-03 16:39:16,894,742600597089745,425139686327887,TWR-3606,SIM Swap
+918722782281,+919362534189,2023-06-08 15:38:48,1441,345168549917267,439249984903740,TWR-6233,Vishing
+919707013363,+917453715101,2023-09-15 23:06:53,2813,812835551346630,489540454924501,TWR-6206,SIM Swap
+919300500642,+919287106172,2023-06-02 07:19:14,922,554827841364450,440288785731697,TWR-8363,None
+917762900555,+918718220409,2023-04-23 00:09:20,13,958986304020056,492352379755710,TWR-3822,SIM Swap
+917422294460,+918646490429,2023-08-14 07:27:46,2675,561951298942749,489568059202543,TWR-1475,SIM Swap
+917962899942,+917595162378,2023-08-25 18:52:20,2539,775053240584038,445741499772053,TWR-5095,None
+919445151274,+919686481113,2023-07-03 06:33:10,2803,125578120656531,484631226612357,TWR-7378,SIM Swap
+919196169037,+917829064294,2023-11-27 05:27:15,661,515527167088569,424658435097854,TWR-8736,SIM Swap
+917858071348,+918386089888,2023-02-21 12:23:17,1200,333066532987945,464903731592609,TWR-8523,None
+919936344983,+919590934669,2023-06-22 07:08:50,990,299148170644127,464939788715116,TWR-9195,SIM Swap
+917477416957,+919594189432,2023-11-22 09:33:54,1356,279318788211992,465048331378440,TWR-2144,None
+917138824356,+919929269047,2023-09-20 20:54:28,1664,685205902987875,466176836917810,TWR-7313,None
+918791386226,+918116817098,2023-12-10 01:29:03,2932,236212900689286,491068798523090,TWR-9751,SIM Swap
+917101877159,+918883433886,2023-07-06 17:27:04,3390,167313845745550,405616824061465,TWR-6953,Vishing
+919197132176,+919702686308,2023-09-10 06:59:19,1802,986560400079486,414581946790041,TWR-3391,Vishing
+919490273474,+917480107475,2023-10-08 09:28:25,692,564875949170228,447827280645915,TWR-3325,None
+919072712577,+917902308147,2023-04-13 17:23:25,397,822865888202800,410426865115196,TWR-8507,SIM Swap
+919111306841,+918051100662,2023-10-21 23:34:13,1064,432470594197121,462584928536193,TWR-6417,Vishing
+918107765534,+919440534386,2023-04-17 21:58:20,2434,957172546588549,420831192771151,TWR-9548,Vishing
+917111413563,+917949280262,2023-12-08 19:47:04,1519,508389385723590,440985643699544,TWR-6024,SIM Swap
+917679903838,+919437994930,2023-09-04 04:19:32,1248,902855983006829,494753162711467,TWR-5831,None
+919985356699,+917552131297,2023-02-26 21:43:21,2488,389701489323493,432077550639919,TWR-1458,None
+919504955387,+918301188571,2023-02-27 14:50:48,2393,392079302790629,457116694818443,TWR-8814,SIM Swap
+917731905898,+918478385903,2023-09-08 01:07:52,638,453864507705313,452688611537143,TWR-7192,Vishing
+919784755893,+917726368625,2023-12-05 04:16:44,2151,297467486800570,402003086299355,TWR-2060,Vishing
+917965616791,+918328468971,2023-03-22 04:03:36,918,413352868606866,491479022078720,TWR-4226,Vishing
+919142287798,+918972771731,2023-08-10 03:16:01,2615,113739197950178,451166815256911,TWR-1538,Vishing
+919690376240,+917424514631,2023-05-08 23:18:11,2078,405651636231892,475680507433912,TWR-2301,None
+918918273474,+919433967257,2023-07-23 02:14:09,1015,388309320623800,497067045514238,TWR-5015,None
+919961970301,+918958788771,2023-03-10 21:46:25,164,785828879186870,477684214927586,TWR-5546,None
+917816104624,+917273455982,2023-12-18 21:50:45,542,440876618782564,429231808830264,TWR-4728,None
+919515465219,+919496537527,2023-07-05 08:35:36,1901,704529953881340,444874037707579,TWR-2196,None
+919054278779,+917499961636,2023-06-21 14:47:18,341,322249422257045,476330587748281,TWR-4522,SIM Swap
+919092639783,+918288322522,2023-08-10 02:32:00,39,583860629106141,462298013224791,TWR-4191,SIM Swap
+919727014541,+919638884959,2023-10-21 10:10:17,1868,100558312409614,484634079344646,TWR-5435,Vishing
+919710674962,+917758198652,2023-05-08 15:08:28,2077,678937897367356,442170760367072,TWR-5328,SIM Swap
+918069541355,+918465194957,2023-04-17 21:52:24,2776,666396927804602,488091105544124,TWR-8209,None
+917782458358,+919094142051,2023-01-03 12:44:43,1307,629743454780346,422958729590073,TWR-3929,None
+918855489944,+919890410738,2023-04-29 07:27:35,387,485543937815080,496682453519480,TWR-9824,None
+917831486336,+917466913211,2023-10-24 06:18:07,949,445874632104545,442977597891053,TWR-6243,SIM Swap
+919026690440,+917442025646,2023-09-23 22:17:53,1229,786266743260102,480359741305113,TWR-3532,Vishing
+917671680169,+917824221684,2023-10-25 15:20:28,1622,293405752371980,422230116603475,TWR-3574,Vishing
+919218205830,+919034848987,2023-09-11 18:58:26,2438,569400363429436,432187641908207,TWR-5306,Vishing
+918304029899,+918592535796,2023-02-26 07:22:20,1254,918201293148369,444383097739067,TWR-8368,Vishing
+918826640623,+919419296692,2023-06-02 20:04:45,3123,106388407901552,407784216255511,TWR-7697,Vishing
+919773658566,+917600995997,2023-06-27 10:31:14,3141,121931280724832,499127065797150,TWR-4313,None
+919843502955,+918099208100,2023-04-25 11:42:22,3410,126660466070000,460165284199535,TWR-7265,Vishing
+919396884514,+919405062535,2023-10-15 00:08:14,816,342046307093483,470783713420194,TWR-8210,Vishing
+917458851026,+917319661174,2023-04-05 10:12:31,657,913854750858036,483450017399199,TWR-8698,None
+919832179768,+918675307885,2023-09-25 02:46:10,2893,381300974878206,482487452697138,TWR-7144,None
+917435681141,+917241010214,2023-09-06 09:46:16,1403,705617344149268,461660137272022,TWR-5656,None
+919026541115,+917576748520,2023-12-09 02:06:52,3071,465403250421117,458234312443764,TWR-3486,None
+919533207446,+918283575154,2023-08-11 22:53:20,819,199087308587640,434511944540877,TWR-6371,SIM Swap
+919347565316,+919837645328,2023-04-12 06:04:42,2280,876385309865456,419765533349001,TWR-2114,SIM Swap
+918348453216,+918551469344,2023-12-18 12:10:33,3164,941355943385144,430231779093852,TWR-4016,Vishing
+919011446579,+917977887953,2023-06-28 23:00:06,1483,324035514370046,436454411357177,TWR-5183,SIM Swap
+917099378302,+917602454789,2023-02-16 06:56:07,2630,581132590714680,408484829859077,TWR-9392,Vishing
+917069583920,+919429725694,2023-06-19 19:03:49,131,667695719575265,469245776914826,TWR-5630,SIM Swap
+918433456380,+919724614926,2023-01-27 01:30:20,3008,736475823057355,474835992640350,TWR-3592,SIM Swap
+917376798590,+919464990141,2023-12-25 06:17:38,1918,832032551028203,426869285123080,TWR-2197,SIM Swap
+918850902101,+918189125757,2023-06-30 20:46:47,1848,931969500705619,491539291696484,TWR-6413,None
+917780283110,+919782451009,2023-08-12 09:28:26,1391,694154840944102,497473342669835,TWR-8084,None
+918724283642,+919468480251,2023-04-25 02:32:34,26,121248878025087,431696895314503,TWR-6281,Vishing
+917646370758,+918111764942,2023-11-29 06:32:00,912,859464396960359,445968037586796,TWR-9722,Vishing
+919807245182,+919857879268,2023-03-19 19:13:31,3153,746761178690085,449915789322917,TWR-3500,None
+917636874095,+917885382491,2023-04-30 19:15:27,743,129524038539861,484711931009255,TWR-1646,None
+919319609840,+918496880286,2023-01-27 21:36:50,1341,455038620599039,432388041140820,TWR-4421,None
+918301072326,+917701320540,2023-06-14 18:36:36,1110,344589453452360,450009621425282,TWR-1447,None
+918888243482,+917528753853,2023-11-20 22:54:32,1536,599844108135955,453537663207586,TWR-1806,Vishing
+918883544401,+918714457336,2023-03-19 03:26:16,842,528413414224033,413065825879181,TWR-3868,SIM Swap
+919483794765,+919218334233,2023-02-17 06:21:40,667,336033177351243,450438398761060,TWR-6191,Vishing
+917820257761,+917903349553,2023-02-05 06:13:59,3275,505163622063528,435929454335014,TWR-9335,None
+918962601437,+917069344242,2023-01-03 19:37:37,1556,572896529785639,414082585701014,TWR-6811,Vishing
+918331361358,+917280485427,2023-06-18 14:33:39,3472,438553597433774,411887186198958,TWR-7384,Vishing
+917068075335,+918179896787,2023-10-11 08:38:10,2651,463972267573065,419804289062349,TWR-5079,None
+919424849408,+917039831311,2023-02-19 16:33:52,2124,257870781875936,466119711858436,TWR-1638,None
+919560678753,+917901194078,2023-12-03 10:55:16,3030,429985176119726,486914554658529,TWR-7797,None
+918800618432,+917740538233,2023-03-09 19:44:21,2124,270441333139909,494106213751852,TWR-3975,Vishing
+917469833228,+917697389798,2023-01-12 15:26:06,2037,444598987563583,488005613577036,TWR-7114,Vishing
+919671098432,+918378996901,2023-01-12 01:26:09,3208,473327258242058,404816679130943,TWR-3364,Vishing
+917199713618,+919317027140,2023-05-27 10:14:14,3123,913486556301617,423890863836935,TWR-3591,None
+917064160207,+918497510805,2023-12-15 10:24:17,912,572743150972551,409337208184417,TWR-2841,Vishing
+918994725906,+918782741443,2023-11-29 11:48:25,2198,251326474311555,484902298964826,TWR-1011,Vishing
+919045450135,+919016431212,2023-12-16 08:24:15,1052,463526582542272,475997970441458,TWR-6989,SIM Swap
+919870893367,+917414027499,2023-07-05 13:19:26,2018,743162126850825,417708993208089,TWR-4593,SIM Swap
+917557519425,+917612443156,2023-03-29 14:17:43,2700,936750176572995,439730181961294,TWR-2724,None
+917971622127,+918076622485,2023-03-13 16:50:45,2990,439017485545019,499988250087753,TWR-8571,SIM Swap
+919537400779,+919233026206,2023-07-20 17:53:52,2364,955562925909395,418536647343356,TWR-6373,Vishing
